marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	40793415	RARAEW7X41HYU	B013WQWPS8	746654558	M RACLE Women's Two Piece Crop Top + Midi Skirt Bodycon Bandage Pencil Dress	Apparel	5	0	0	N	N	A 5 Star	Beautiful and true to size but you could get it alot cheaper from other vendors .♡.	2015-08-27
US	14839519	R1HIBASNIPOCPO	B013WQWLXC	746654558	M RACLE Women's Two Piece Crop Top + Midi Skirt Bodycon Bandage Pencil Dress	Apparel	5	0	0	N	N	Five Stars	I Love the way this looks on me it's the best thing ever!	2015-08-23
US	21646689	R3OD8XC3W1HSJM	B013WOFRLW	867857921	Waltzmart Mens 3D Creative Graffiti Print Hip Hop Style T-Shirts	Apparel	5	0	0	N	N	Great shirt for every Whovian!!	As a who via I am seriously drawn to anything Dr Who related.  I saw this shirt and had to have it.  When it came in I was beside myself.  The graphics on the shirt are tip notch.  The fabric is kind of like one of those work out shirts in texture and it is a more stretchy material.  I was very impressed with the quality of the seams as well as the eveness of the stitching. This is definitely a shirt any who fan needs in their wardrobe.  It is lightweight and very comfortable.  I am very thrilled with my purchase.  I highly recommend this shirt for the quality of the graphics as well as the quality of the actual materials and workmanship.<br /><br />I dI'd receive a discount in exchange for am honest review however if I don't want this stolen then I will need to buy another one for my daughter.	2015-08-29
US	50039344	R2AFHA3DYR8BJC	B013WLWDG2	696644050	Started From the Belly Now I'm Here / Black Text, White Onesie / Baby Boy	Apparel	5	0	0	N	N	We love it!	Hillarious! We love it!	2015-08-20
US	466086	R211D8BGT3UB4V	B013WLWDG2	696644050	Started From the Belly Now I'm Here / Black Text, White Onesie / Baby Boy	Apparel	5	1	1	N	N	Clever :)	The saying is just too clever. We even got complimented while out in public. :)	2015-08-14
US	13021118	R2XIEGPHHP3CMI	B013WJFKNM	466859699	Halife Women's Floral Printed Long Sleeve Hooded Pullover Hoodies	Apparel	1	4	7	N	Y	I hate the drawstrings	I hate the drawstrings. The ones i ordered cam3 with a hokey blue and red colored strings that didnt match the sweatshirt. Im pissed.	2015-08-31
US	48431217	R24N0TAZE84TBD	B013WHNN7E	259229993	JINSHI 5-Packs Men's Low Rise Sexy Briefs With Soft Comfortable Fit	Apparel	5	0	0	N	N	Interesting alternative	So here is the deal...a complimentary sample of these were included in another order from this same company. It is not normally a style that MrJavajunki would normally wear - to put it mildly. In the decades of being together, I've never seen him wear anything remotely like these. Being an old-school sort, he calls these &#34;man panties&#34; and seemed to alternate between insulted and suspicious when I suggested he give them a try. Because these are not his norm, this review is based solely and exclusively on the quality of the material and workmanship. These are made from bamboo which seems like an odd material at first but which makes a lot of sense - it's cool and breaths a lot like cotton but is tougher. These are well made, can be tossed directly into the washing machine without worry and while MrJavajunki isn't personally very comfortable due to the style, these fit the way they are intended to fit (go one size up due to Asian sizing versus US). Complimentary sample provided for evaluation.	2015-08-19
US	5836158	RGJBBI66OVYY9	B013WHG66E	243449266	LaSuiveur Womens V-Neck Hollow Out Fold Bodycon Bandage Clubwear Midi Dress	Apparel	5	2	3	N	N	and looks great. love it and want buy 1 more	Very comfy , and looks great. love it and want buy 1 more.	2015-08-24
US	5876007	R33E0031A8ZZN1	B013WFP6K8	812884093	Shirt Boss Unisex Straight Outta Boston Parody T-Shirt	Apparel	5	0	0	N	Y	Buy it	Great! worth the money because itlooks great!!	2015-08-21
US	17425940	R2VPSXT94BBWKP	B013WFCUHK	722571101	Ezcosplay Women's 3/4 Length Sleeves 1950's Rockabilly Evening Polka Dot Dress	Apparel	5	0	0	N	N	Fast shipping and great quality.	Quality is great and shipping was fast despite coming from China! My girlfriend loves it!	2015-08-26
US	120351	R4LS5ZY8LWDB1	B013WFCSF4	722571101	Ezcosplay Women's 3/4 Length Sleeves 1950's Rockabilly Evening Polka Dot Dress	Apparel	5	0	0	N	N	yaay	I received this product at a discounted price in exchange for my honest review. This product is very well made. Stretchie material and thick enough to feel cery comfortable. 5 stars	2015-08-27
US	120351	R2DHI8ZVQEL7XE	B013WCABYW	595325351	Ezcosplay Women's 34 Length Sleeves 50's 60's Hepburn Rockabilly Dress	Apparel	5	0	0	N	N	5 stars	I purchased this product at a discounted price in exchange for my honest review. It fits PERFECTLY!! It is made with stretchie fabric and also thick. My packaged arrived before the expected delivery date. Thank you	2015-08-27
US	21380076	RK9D0T43YPW9L	B013WBC3GW	726494451	Nlife Womens Classic Splicing Slim Fit Bodycon Mini Vest Dress	Apparel	1	0	0	N	N	terrible design, made in china seller doesn't refund bc ...	THIS IS INSANELY SMALL! save your time and money do not buy. I am a medium so I got an XL. believe it or not it wouldn't go over my shoulders. terrible design, made in china seller doesn't refund bc shipping is too high	2015-08-28
US	111592	RYBYNTUWOR4S8	B013WBC1NC	675379061	Nlife Womens Classic Splicing Slim Fit Bodycon Mini Vest Dress	Apparel	5	0	0	N	N	A+	A+	2015-08-19
US	33512512	R32HE995SPN84V	B013W9HBWU	41715225	Cool Batman Skulls - "Skulls and Batman" White Baby Outfit - Baffle	Apparel	5	1	1	N	N	So adorable	This onesie is so cute! My grandson got it to wear for his baby pictures, and he is the cutest little Batman! It's really nice quality, and she got it really fast, which was great because she didn't find it until it was a week until pictures! Great response time.	2015-08-23
US	466086	R1YRXZ1GHEUBXU	B013W9HBWU	41715225	Cool Batman Skulls - "Skulls and Batman" White Baby Outfit - Baffle	Apparel	5	1	1	N	N	The baby Gotham deserves	We can never get enough of Batman!	2015-08-20
US	466086	R39MFQK5YOZS2W	B013W968EC	222750201	Batman Baby Clothing "Pineaplle Batman Logo" - White Outfit - Baffle	Apparel	5	0	0	N	N	Great product	Arrived right on time and fits perfectly!	2015-08-20
US	43862242	RN00G6EHL503O	B013W95O2O	709800123	Happy Camel Unisex Camel Wool Socks Brown	Apparel	5	0	1	N	N	I love my camel toes.	These are my favorite socks in the whole wide world. I love them so much that I bought a whole lot of them and wear them all the sockin time.	2015-08-16
US	466086	R1FWVBHBUSNMGF	B013W7ROD8	61634144	Funny Baby Onesies "I Heart Mustaches" (Black Text) Infant Bodysuit	Apparel	5	0	0	N	N	Wonderful!	This line is always coming out with great products and they always arrive on time! I just cant get enough!	2015-08-14
US	466086	R3HOUBSF6K7D75	B013W7MIHA	915957671	Boombox Baby Clothes - "Multi-colored Boombox" - White Outfit - Baffle	Apparel	5	0	0	N	N	Nostalgia	My son will probably never know the old days of the boom box, but I love the design!	2015-08-20
US	466086	R9T0N84CK6EBR	B013W6REU2	732090529	Baffle "Skateboard Sign" Blue Graphic, White Bodysuit	Apparel	5	0	0	N	N	Great product	Just a skater boy to be :) I love this company.	2015-08-14
US	25554522	R233G9LX6FSNNQ	B013W5QME2	193393477	Straight Outta MEMPHIS NWA Rap Movie My City Edition T Shirt	Apparel	1	0	0	N	Y	The print on the shirt does not appear like it does on the picture	The print on the shirt does not appear like it does on the picture. The print is way to small.	2015-08-24
US	601598	R1I37LNJH5XQW7	B013W3VV4A	47721615	Bingirl Women's Plunging V Neck Halter Lace-Up Midi Dress	Apparel	5	0	0	N	Y	Five Stars	Love it..Perfect to my body. Sexy shape!!	2015-08-27
US	2663077	R3QYAPZ1UJGKNA	B013W2A6WO	836476075	Umgee Women's Bohemian Fringe Tassel Lace Peasant Dress	Apparel	5	0	0	N	Y	MUST HAVE!  WORTH EVERY CENT!! 1	Perfection!  I am so in love! I orderd three more dresses last night! Came very fast! Amazing quality.  Its beauitful! Thank you so much! My new favorite clothing carrier.	2015-08-24
US	15463535	RLHK3Q6OT5Y0D	B013VX57BO	25632440	Embroidered Tank Sleeves Faux Button Down Tank Top	Apparel	5	0	0	N	Y	Great top to wear in the summer with a pair ...	Received item sooner than expected. Great top to wear in the summer with a pair of shorts. Lightweight and airy!	2015-08-19
US	30586825	R19782PN3MXPL5	B013VX57BO	25632440	Embroidered Tank Sleeves Faux Button Down Tank Top	Apparel	5	0	0	N	N	Five Stars	I LOVE IT, SO GREAT !	2015-08-18
US	2207390	R1V7PYPHYK6E1X	B013VTO9X0	128035570	Billetus Men's Carbon Fiber Wallet with KAMELEON™ Paint	Apparel	5	3	3	N	Y	Great wallet, lightweight and can hold a lot	Great wallet, lightweight and can hold a lot. One thing I wish I knew before I bought it was that the clip is green and not purple/green	2015-08-26
US	110425	R3BLVPW6BP3EOT	B013VRFCCE	739734479	Ladies Gloves Magic Knit Gloves for Women Solid Colors	Apparel	5	0	1	N	Y	Five Stars	Thanks	2015-08-29
US	37295581	R3SEPMZT2WE04O	B013VQBPFS	786380641	Women's Too Fast Apparel Bat Lace Bettie Dress	Apparel	2	0	0	N	Y	Two Stars	I'm 5'2&#34; 105lb ordered small.<br />The length ends barely below my ass.	2015-08-26
US	10472969	R3C0DOI8B95FW5	B013VPEYIO	578662508	TexereSilk Women's Short Silk Nightgown Chemise - Beautiful Elegant Gifts	Apparel	5	0	0	N	N	Elegant Sleepwear!	Beautiful, comfortable and flattering with the bias cut.  What more could you ask?  The handpainted flowers around the hem are lovely, somewhat reminiscent of vintage Asian textiles.  The straps are adjustable at the back, and the handkerchief hem is very well done.<br /><br />I said the fit was somewhat small, as I prefer something loosely fitting to sleep in.  If you do too, you might think of ordering one size up.<br /><br />I was provided this product for review.	2015-08-17
US	23132828	R146GRKUSN6QDB	B013VOM3ZG	122353011	SR Women's Basic Various Style Sleeve Open Cardigan (Size: Small-5X)	Apparel	4	0	0	N	Y	The color is not exactly what I wanted, but ...	The color is not exactly what I wanted, but it will work...so it will do what I planned for it!	2015-08-27
US	51748675	RRYHWPIJD89V5	B013VMMMR2	607528512	Women’s Fashion Off the Shoulder Knit Stretch Fit Flare Classic Cocktail Skater Regular Plus Dress USA	Apparel	5	4	4	N	N	Very lovely dress, both the color and the fit are fabulous.	I am LOVING this dress!  The cut is absolutely phenomenal.  Everything about this dress screams quality.  I was hoping that when I tried on the dress that I would love it just as much as I fell in love with the advertisement photo, but since I can be quite picky with my clothing I wasn't holding my breath.  Taking it out of the package, I noticed right away that the fabric used in the manufacturing of this dress was good quality.  It is a somewhat thick and heavy fabric that has a nice stretch to it.  The robin egg blueish color is one of my favorites and was one of the reasons I was so excited to receive this.  The dress was true to color, I was thrilled about that.  I love the length which is just at the top of my knee.  I am 5 feet tall so it may end up a tad shorter on someone of a more standard height.  The fabric falls beautifully, and I really fell in love with the seams of this dress.  there are seams that go down the bust of the dress in the front which make this a very well fitting dress.  The waistline is nice and high and the skirt flows beautifully.  The off the shoulder cut is fantastic!  It looks lovely.  This is a very nice and comfortably fitting dress.  Since I struggle between a medium and a large I went ahead and ordered this in large and I am glad I did.  Great fit.  I received this product at a discounted rate in exchange for my honest and unbiased review.	2015-08-31
US	48492058	R1TCL8JCDWWRKB	B013VMMJH0	607528512	Women’s Fashion Off the Shoulder Knit Stretch Fit Flare Classic Cocktail Skater Regular Plus Dress USA	Apparel	5	4	5	N	N	Beautiful	This is a very well made dress! It fits perfectly and accentuates my curves. It hugs the body so a size up would not hurt but i find the fit flattering even if its a bit hard to get off.<br /><br />It is flowy at the bottom and at 5ft even it comes approximately to my knees. The arm sleeves fit well and it looks good with a black bra on. Its soft and warm, a great fall dress. It would look great with a bolero or shrug too! Easy to dress up or down this is my new LBD.<br /><br />Note - I have recieved this item in exchange for an honest review.	2015-08-29
